"","domain","BA_hat","BA","model","sample_size"
"103","M333Ah",34.5763302287187,37.3880839806109,"rf",100
"104","M333Ai",37.8599648888089,37.3465107555587,"rf",100
"105","M333Aa",77.2562268705286,79.4154082554791,"rf",100
"106","M333Ab",110.126615107602,112.523482757723,"rf",100
"107","M333Ac",72.432483592446,72.0588242700207,"rf",100
"108","M333Ad",112.578395721901,117.470592984026,"rf",100
"109","M333Ae",67.0829249227702,68.4801681671984,"rf",100
"110","M333Ag",74.9887594062036,81.2086165291663,"rf",100
"111","M333Ah",33.8868871387738,37.3880839806109,"rf",100
"112","M333Ai",36.4651214742857,37.3465107555587,"rf",100
"113","M333Aa",76.7732463557314,79.4154082554791,"rf",100
"114","M333Ab",104.23888456863,112.523482757723,"rf",100
"115","M333Ac",72.6731030187312,72.0588242700207,"rf",100
"116","M333Ad",112.964188448718,117.470592984026,"rf",100
"117","M333Ae",67.0751553460799,68.4801681671984,"rf",100
"118","M333Ag",75.4839538904416,81.2086165291663,"rf",100
"119","M333Ah",35.5727504588061,37.3880839806109,"rf",100
"120","M333Ai",37.3883009786126,37.3465107555587,"rf",100
"121","M333Aa",78.6548538031363,79.4154082554791,"rf",100
"122","M333Ab",112.062779328291,112.523482757723,"rf",100
"123","M333Ac",70.6050723629652,72.0588242700207,"rf",100
"124","M333Ad",112.628807055444,117.470592984026,"rf",100
"125","M333Ae",69.2145378739384,68.4801681671984,"rf",100
"126","M333Ag",77.4136704257611,81.2086165291663,"rf",100
"127","M333Ah",37.6981455466686,37.3880839806109,"rf",100
"128","M333Ai",39.7204406942271,37.3465107555587,"rf",100
"129","M333Aa",83.6056891213508,79.4154082554791,"rf",100
"130","M333Ab",120.562900233118,112.523482757723,"rf",100
"131","M333Ac",77.2375398462621,72.0588242700207,"rf",100
"132","M333Ad",120.750829617527,117.470592984026,"rf",100
"133","M333Ae",72.5763486301676,68.4801681671984,"rf",100
"134","M333Ag",80.2166579768113,81.2086165291663,"rf",100
"135","M333Ah",37.9334841180396,37.3880839806109,"rf",100
"136","M333Ai",40.7616754182494,37.3465107555587,"rf",100
"137","M333Aa",80.2866337474214,79.4154082554791,"rf",100
"138","M333Ab",110.592393861366,112.523482757723,"rf",100
"139","M333Ac",73.6559514500676,72.0588242700207,"rf",100
"140","M333Ad",116.545773579285,117.470592984026,"rf",100
"141","M333Ae",70.0285062234201,68.4801681671984,"rf",100
"142","M333Ag",79.2582730596954,81.2086165291663,"rf",100
"143","M333Ah",35.5544926258811,37.3880839806109,"rf",100
"144","M333Ai",39.3170912943884,37.3465107555587,"rf",100
"145","M333Aa",77.2799553422205,79.4154082554791,"rf",100
"146","M333Ab",103.18843578442,112.523482757723,"rf",100
"147","M333Ac",72.156593886443,72.0588242700207,"rf",100
"148","M333Ad",112.143526298238,117.470592984026,"rf",100
"149","M333Ae",67.7328705055787,68.4801681671984,"rf",100
"150","M333Ag",77.2710176444863,81.2086165291663,"rf",100
"151","M333Ah",35.1059461927557,37.3880839806109,"rf",100
"152","M333Ai",36.8249318608372,37.3465107555587,"rf",100
"153","M333Aa",80.416888784578,79.4154082554791,"rf",100
"154","M333Ab",113.128097156656,112.523482757723,"rf",100
"155","M333Ac",80.1873843600995,72.0588242700207,"rf",100
"156","M333Ad",119.881676981311,117.470592984026,"rf",100
"157","M333Ae",71.9097354344436,68.4801681671984,"rf",100
"158","M333Ag",81.6318591746651,81.2086165291663,"rf",100
"159","M333Ah",40.3535696801815,37.3880839806109,"rf",100
"160","M333Ai",42.1354355089286,37.3465107555587,"rf",100
"161","M333Aa",79.7203420307302,79.4154082554791,"rf",100
"162","M333Ab",108.744498845091,112.523482757723,"rf",100
"163","M333Ac",75.0754518419468,72.0588242700207,"rf",100
"164","M333Ad",115.714821500028,117.470592984026,"rf",100
"165","M333Ae",69.590874762276,68.4801681671984,"rf",100
"166","M333Ag",78.8465496694981,81.2086165291663,"rf",100
"167","M333Ah",36.0240223397743,37.3880839806109,"rf",100
"168","M333Ai",38.6804944169289,37.3465107555587,"rf",100
"169","M333Aa",78.6517711154298,79.4154082554791,"rf",100
"170","M333Ab",111.872488640053,112.523482757723,"rf",100
"171","M333Ac",72.1278795759536,72.0588242700207,"rf",100
"172","M333Ad",115.826684788226,117.470592984026,"rf",100
"173","M333Ae",67.0880263224548,68.4801681671984,"rf",100
"174","M333Ag",76.0745176944926,81.2086165291663,"rf",100
"175","M333Ah",33.1742057374681,37.3880839806109,"rf",100
"176","M333Ai",36.7339764388198,37.3465107555587,"rf",100
"177","M333Aa",79.4451022529869,79.4154082554791,"rf",100
"178","M333Ab",113.088296803598,112.523482757723,"rf",100
"179","M333Ac",74.4420904571793,72.0588242700207,"rf",100
"180","M333Ad",116.860695929066,117.470592984026,"rf",100
"181","M333Ae",69.586566460961,68.4801681671984,"rf",100
"182","M333Ag",78.3940456082177,81.2086165291663,"rf",100
"183","M333Ah",36.8493859671065,37.3880839806109,"rf",100
"184","M333Ai",40.123179150966,37.3465107555587,"rf",100
"185","M333Aa",79.8122512392227,79.4154082554791,"rf",100
"186","M333Ab",108.744105199104,112.523482757723,"rf",100
"187","M333Ac",74.4609511041348,72.0588242700207,"rf",100
"188","M333Ad",112.944805147225,117.470592984026,"rf",100
"189","M333Ae",70.9503133854672,68.4801681671984,"rf",100
"190","M333Ag",78.9988127771888,81.2086165291663,"rf",100
"191","M333Ah",38.5815391826293,37.3880839806109,"rf",100
"192","M333Ai",40.7345270962806,37.3465107555587,"rf",100
"193","M333Aa",80.9400034192067,79.4154082554791,"rf",100
"194","M333Ab",114.849810960356,112.523482757723,"rf",100
"195","M333Ac",76.525325430428,72.0588242700207,"rf",100
"196","M333Ad",118.437194235143,117.470592984026,"rf",100
"197","M333Ae",70.5127727442155,68.4801681671984,"rf",100
"198","M333Ag",79.296084464885,81.2086165291663,"rf",100
"199","M333Ah",35.5951827593618,37.3880839806109,"rf",100
"200","M333Ai",39.3688268096289,37.3465107555587,"rf",100
"201","M333Aa",79.1157318925296,79.4154082554791,"rf",100
"202","M333Ab",111.914880970906,112.523482757723,"rf",100
"203","M333Ac",74.1396941175021,72.0588242700207,"rf",100
"204","M333Ad",114.901472619302,117.470592984026,"rf",100
"205","M333Ae",69.8404826072646,68.4801681671984,"rf",100
"206","M333Ag",77.7965307388493,81.2086165291663,"rf",100
"207","M333Ah",37.752053390297,37.3880839806109,"rf",100
"208","M333Ai",40.4787089174287,37.3465107555587,"rf",100
"209","M333Aa",80.6778252524019,79.4154082554791,"rf",100
"210","M333Ab",115.935047335581,112.523482757723,"rf",100
"211","M333Ac",72.7004358124649,72.0588242700207,"rf",100
"212","M333Ad",115.734392978493,117.470592984026,"rf",100
"213","M333Ae",70.2020451711286,68.4801681671984,"rf",100
"214","M333Ag",79.5936412991184,81.2086165291663,"rf",100
"215","M333Ah",35.470668053494,37.3880839806109,"rf",100
"216","M333Ai",38.2821265458013,37.3465107555587,"rf",100
"217","M333Aa",80.6759933936837,79.4154082554791,"rf",100
"218","M333Ab",106.125887030293,112.523482757723,"rf",100
"219","M333Ac",79.7435938272731,72.0588242700207,"rf",100
"220","M333Ad",118.039059888874,117.470592984026,"rf",100
"221","M333Ae",71.6684613252605,68.4801681671984,"rf",100
"222","M333Ag",80.120254766761,81.2086165291663,"rf",100
"223","M333Ah",39.4208636540692,37.3880839806109,"rf",100
"224","M333Ai",42.7800014967788,37.3465107555587,"rf",100
"225","M333Aa",79.5072567827359,79.4154082554791,"rf",100
"226","M333Ab",111.939894985063,112.523482757723,"rf",100
"227","M333Ac",72.1171426219971,72.0588242700207,"rf",100
"228","M333Ad",115.82387707849,117.470592984026,"rf",100
"229","M333Ae",69.0020458404583,68.4801681671984,"rf",100
"230","M333Ag",77.765177328777,81.2086165291663,"rf",100
"231","M333Ah",36.972983732157,37.3880839806109,"rf",100
"232","M333Ai",39.4773354549427,37.3465107555587,"rf",100
"233","M333Aa",79.9547741076691,79.4154082554791,"rf",100
"234","M333Ab",109.302444511436,112.523482757723,"rf",100
"235","M333Ac",75.3901159937233,72.0588242700207,"rf",100
"236","M333Ad",116.543543008321,117.470592984026,"rf",100
"237","M333Ae",70.2095391363635,68.4801681671984,"rf",100
"238","M333Ag",79.3861503246024,81.2086165291663,"rf",100
"239","M333Ah",34.7499623872031,37.3880839806109,"rf",100
"240","M333Ai",38.2957858537115,37.3465107555587,"rf",100
"241","M333Aa",82.3564588424965,79.4154082554791,"rf",100
"242","M333Ab",110.595245972434,112.523482757723,"rf",100
"243","M333Ac",76.3225078992254,72.0588242700207,"rf",100
"244","M333Ad",116.850364665969,117.470592984026,"rf",100
"245","M333Ae",72.7664277831973,68.4801681671984,"rf",100
"246","M333Ag",81.0003854667213,81.2086165291663,"rf",100
"247","M333Ah",39.2807321221085,37.3880839806109,"rf",100
"248","M333Ai",41.9934994290878,37.3465107555587,"rf",100
"249","M333Aa",79.9751451674477,79.4154082554791,"rf",100
"250","M333Ab",110.487938365623,112.523482757723,"rf",100
"251","M333Ac",73.8887637942497,72.0588242700207,"rf",100
"252","M333Ad",117.18674441616,117.470592984026,"rf",100
"253","M333Ae",69.670110409204,68.4801681671984,"rf",100
"254","M333Ag",78.7361797133465,81.2086165291663,"rf",100
"255","M333Ah",35.6885654874611,37.3880839806109,"rf",100
"256","M333Ai",39.6037486854108,37.3465107555587,"rf",100
"257","M333Aa",77.3477078451819,79.4154082554791,"rf",100
"258","M333Ab",109.941159059132,112.523482757723,"rf",100
"259","M333Ac",72.0905149923892,72.0588242700207,"rf",100
"260","M333Ad",113.549770399427,117.470592984026,"rf",100
"261","M333Ae",66.6494300925611,68.4801681671984,"rf",100
"262","M333Ag",75.4345095799854,81.2086165291663,"rf",100
"263","M333Ah",35.5421529486883,37.3880839806109,"rf",100
"264","M333Ai",37.9257553847175,37.3465107555587,"rf",100
"265","M333Aa",79.1715035067436,79.4154082554791,"rf",100
"266","M333Ab",110.720567342625,112.523482757723,"rf",100
"267","M333Ac",72.6368562589431,72.0588242700207,"rf",100
"268","M333Ad",113.712293636194,117.470592984026,"rf",100
"269","M333Ae",69.8267117517551,68.4801681671984,"rf",100
"270","M333Ag",78.8216177935153,81.2086165291663,"rf",100
"271","M333Ah",37.3035032511861,37.3880839806109,"rf",100
"272","M333Ai",39.3550089152554,37.3465107555587,"rf",100
"273","M333Aa",79.9470930264297,79.4154082554791,"rf",100
"274","M333Ab",105.911357428484,112.523482757723,"rf",100
"275","M333Ac",79.0484457664786,72.0588242700207,"rf",100
"276","M333Ad",114.400156210066,117.470592984026,"rf",100
"277","M333Ae",73.1935811248129,68.4801681671984,"rf",100
"278","M333Ag",83.660919390111,81.2086165291663,"rf",100
"279","M333Ah",39.0379106240125,37.3880839806109,"rf",100
"280","M333Ai",42.2863265118572,37.3465107555587,"rf",100
"281","M333Aa",79.7239936242197,79.4154082554791,"rf",100
"282","M333Ab",111.408455261454,112.523482757723,"rf",100
"283","M333Ac",75.7319755232981,72.0588242700207,"rf",100
"284","M333Ad",115.692169242577,117.470592984026,"rf",100
"285","M333Ae",70.5383692235022,68.4801681671984,"rf",100
"286","M333Ag",78.0528090529287,81.2086165291663,"rf",100
"287","M333Ah",37.0644269419023,37.3880839806109,"rf",100
"288","M333Ai",39.8963416051807,37.3465107555587,"rf",100
"289","M333Aa",84.7740175284814,79.4154082554791,"rf",100
"290","M333Ab",124.102456093677,112.523482757723,"rf",100
"291","M333Ac",75.5075340237364,72.0588242700207,"rf",100
"292","M333Ad",119.534076253854,117.470592984026,"rf",100
"293","M333Ae",75.1849528243784,68.4801681671984,"rf",100
"294","M333Ag",84.2328416643787,81.2086165291663,"rf",100
"295","M333Ah",40.9341916681499,37.3880839806109,"rf",100
"296","M333Ai",43.7383423775613,37.3465107555587,"rf",100
"297","M333Aa",79.202167216213,79.4154082554791,"rf",100
"298","M333Ab",110.9759714776,112.523482757723,"rf",100
"299","M333Ac",75.3954899545626,72.0588242700207,"rf",100
"300","M333Ad",115.463865590495,117.470592984026,"rf",100
"301","M333Ae",69.5345958233021,68.4801681671984,"rf",100
"302","M333Ag",78.5063124849463,81.2086165291663,"rf",100
"303","M333Ah",38.0149105859962,37.3880839806109,"rf",100
"304","M333Ai",39.5575709704771,37.3465107555587,"rf",100
"305","M333Aa",80.0303300514487,79.4154082554791,"rf",100
"306","M333Ab",113.029714767301,112.523482757723,"rf",100
"307","M333Ac",75.1138280970831,72.0588242700207,"rf",100
"308","M333Ad",117.318380933814,117.470592984026,"rf",100
"309","M333Ae",70.1359679519018,68.4801681671984,"rf",100
"310","M333Ag",78.8536119445932,81.2086165291663,"rf",100
"311","M333Ah",36.2421716248001,37.3880839806109,"rf",100
"312","M333Ai",38.2904127665828,37.3465107555587,"rf",100
"313","M333Aa",81.5515854878941,79.4154082554791,"rf",100
"314","M333Ab",111.3838089094,112.523482757723,"rf",100
"315","M333Ac",75.0445081562931,72.0588242700207,"rf",100
"316","M333Ad",116.596536722611,117.470592984026,"rf",100
"317","M333Ae",71.9250772814461,68.4801681671984,"rf",100
"318","M333Ag",79.032960229782,81.2086165291663,"rf",100
"319","M333Ah",42.6195940066635,37.3880839806109,"rf",100
"320","M333Ai",44.5921238095765,37.3465107555587,"rf",100
"321","M333Aa",81.1508659777543,79.4154082554791,"rf",100
"322","M333Ab",111.880823165135,112.523482757723,"rf",100
"323","M333Ac",77.1691014756474,72.0588242700207,"rf",100
"324","M333Ad",120.093245047216,117.470592984026,"rf",100
"325","M333Ae",70.7557544099163,68.4801681671984,"rf",100
"326","M333Ag",79.2976649072727,81.2086165291663,"rf",100
"327","M333Ah",39.1258929052164,37.3880839806109,"rf",100
"328","M333Ai",40.4333920408109,37.3465107555587,"rf",100
"329","M333Aa",79.896341522071,79.4154082554791,"rf",100
"330","M333Ab",111.506211694255,112.523482757723,"rf",100
"331","M333Ac",73.9826095760479,72.0588242700207,"rf",100
"332","M333Ad",115.607977698577,117.470592984026,"rf",100
"333","M333Ae",69.0853442874259,68.4801681671984,"rf",100
"334","M333Ag",78.0834166598008,81.2086165291663,"rf",100
"335","M333Ah",34.3246118511563,37.3880839806109,"rf",100
"336","M333Ai",36.9310533585867,37.3465107555587,"rf",100
"337","M333Aa",78.26975832326,79.4154082554791,"rf",100
"338","M333Ab",109.114422685574,112.523482757723,"rf",100
"339","M333Ac",72.119308331913,72.0588242700207,"rf",100
"340","M333Ad",113.680749351091,117.470592984026,"rf",100
"341","M333Ae",68.670437609909,68.4801681671984,"rf",100
"342","M333Ag",77.8111227871633,81.2086165291663,"rf",100
"343","M333Ah",35.6131631446602,37.3880839806109,"rf",100
"344","M333Ai",38.2327189032528,37.3465107555587,"rf",100
"345","M333Aa",81.6226132572113,79.4154082554791,"rf",100
"346","M333Ab",116.633039916932,112.523482757723,"rf",100
"347","M333Ac",74.0173707243218,72.0588242700207,"rf",100
"348","M333Ad",119.55344076066,117.470592984026,"rf",100
"349","M333Ae",68.8726437038175,68.4801681671984,"rf",100
"350","M333Ag",77.040768771362,81.2086165291663,"rf",100
"351","M333Ah",34.4123364559892,37.3880839806109,"rf",100
"352","M333Ai",38.1303676222893,37.3465107555587,"rf",100
"353","M333Aa",82.8287125932604,79.4154082554791,"rf",100
"354","M333Ab",112.779132713705,112.523482757723,"rf",100
"355","M333Ac",76.3956376437771,72.0588242700207,"rf",100
"356","M333Ad",119.517689469853,117.470592984026,"rf",100
"357","M333Ae",71.370198990477,68.4801681671984,"rf",100
"358","M333Ag",79.6671198173958,81.2086165291663,"rf",100
"359","M333Ah",35.9847928455495,37.3880839806109,"rf",100
"360","M333Ai",39.7789606958324,37.3465107555587,"rf",100
"361","M333Aa",79.8926702653083,79.4154082554791,"rf",100
"362","M333Ab",116.538348995508,112.523482757723,"rf",100
"363","M333Ac",73.3907970853411,72.0588242700207,"rf",100
"364","M333Ad",116.579579380503,117.470592984026,"rf",100
"365","M333Ae",69.6827101546775,68.4801681671984,"rf",100
"366","M333Ag",77.8152914796955,81.2086165291663,"rf",100
"367","M333Ah",38.2773057638127,37.3880839806109,"rf",100
"368","M333Ai",41.4628275278071,37.3465107555587,"rf",100
"369","M333Aa",78.8804419228729,79.4154082554791,"rf",100
"370","M333Ab",108.503145190304,112.523482757723,"rf",100
"371","M333Ac",72.85387916596,72.0588242700207,"rf",100
"372","M333Ad",114.94768780832,117.470592984026,"rf",100
"373","M333Ae",68.2586837543542,68.4801681671984,"rf",100
"374","M333Ag",77.2307313501247,81.2086165291663,"rf",100
"375","M333Ah",36.9316313582567,37.3880839806109,"rf",100
"376","M333Ai",37.345850986322,37.3465107555587,"rf",100
"377","M333Aa",79.969868859044,79.4154082554791,"rf",100
"378","M333Ab",114.396234283252,112.523482757723,"rf",100
"379","M333Ac",73.2953385065693,72.0588242700207,"rf",100
"380","M333Ad",116.381754312685,117.470592984026,"rf",100
"381","M333Ae",69.8029784630116,68.4801681671984,"rf",100
"382","M333Ag",77.5019973634364,81.2086165291663,"rf",100
"383","M333Ah",38.3743992329064,37.3880839806109,"rf",100
"384","M333Ai",40.5597955479075,37.3465107555587,"rf",100
"385","M333Aa",79.201576621554,79.4154082554791,"rf",100
"386","M333Ab",110.487090547709,112.523482757723,"rf",100
"387","M333Ac",73.8059136869089,72.0588242700207,"rf",100
"388","M333Ad",114.64860373975,117.470592984026,"rf",100
"389","M333Ae",70.101000112358,68.4801681671984,"rf",100
"390","M333Ag",79.311927283415,81.2086165291663,"rf",100
"391","M333Ah",38.0936971419281,37.3880839806109,"rf",100
"392","M333Ai",40.1157254221394,37.3465107555587,"rf",100
"393","M333Aa",82.1512314747925,79.4154082554791,"rf",100
"394","M333Ab",109.1496832433,112.523482757723,"rf",100
"395","M333Ac",79.8463904530619,72.0588242700207,"rf",100
"396","M333Ad",122.052387388351,117.470592984026,"rf",100
"397","M333Ae",72.0780988105827,68.4801681671984,"rf",100
"398","M333Ag",80.3881289534056,81.2086165291663,"rf",100
"399","M333Ah",36.5270395106397,37.3880839806109,"rf",100
"400","M333Ai",39.3930184548554,37.3465107555587,"rf",100
"401","M333Aa",80.6603404400161,79.4154082554791,"rf",100
"402","M333Ab",112.733203060421,112.523482757723,"rf",100
"403","M333Ac",73.5573467243542,72.0588242700207,"rf",100
"404","M333Ad",115.262429964812,117.470592984026,"rf",100
"405","M333Ae",71.1325834019347,68.4801681671984,"rf",100
"406","M333Ag",80.860040947912,81.2086165291663,"rf",100
"407","M333Ah",38.1987814531074,37.3880839806109,"rf",100
"408","M333Ai",39.8100799435759,37.3465107555587,"rf",100
"409","M333Aa",80.9898337178223,79.4154082554791,"rf",100
"410","M333Ab",108.353383386023,112.523482757723,"rf",100
"411","M333Ac",75.0430317183836,72.0588242700207,"rf",100
"412","M333Ad",114.508645672522,117.470592984026,"rf",100
"413","M333Ae",72.7002496913905,68.4801681671984,"rf",100
"414","M333Ag",80.9446704225099,81.2086165291663,"rf",100
"415","M333Ah",39.4659590553687,37.3880839806109,"rf",100
"416","M333Ai",43.1434256880169,37.3465107555587,"rf",100
"417","M333Aa",77.8135372238615,79.4154082554791,"rf",100
"418","M333Ab",113.00440979021,112.523482757723,"rf",100
"419","M333Ac",69.8872560211579,72.0588242700207,"rf",100
"420","M333Ad",113.743954125094,117.470592984026,"rf",100
"421","M333Ae",66.6151037591926,68.4801681671984,"rf",100
"422","M333Ag",74.6515835847568,81.2086165291663,"rf",100
"423","M333Ah",33.4565063191362,37.3880839806109,"rf",100
"424","M333Ai",36.1098196476755,37.3465107555587,"rf",100
"425","M333Aa",84.8737437704044,79.4154082554791,"rf",100
"426","M333Ab",118.747923011613,112.523482757723,"rf",100
"427","M333Ac",80.6287762208609,72.0588242700207,"rf",100
"428","M333Ad",120.390853445674,117.470592984026,"rf",100
"429","M333Ae",76.8366255456757,68.4801681671984,"rf",100
"430","M333Ag",86.2538347240129,81.2086165291663,"rf",100
"431","M333Ah",43.300109780008,37.3880839806109,"rf",100
"432","M333Ai",44.0691114490165,37.3465107555587,"rf",100
"433","M333Aa",78.687345762796,79.4154082554791,"rf",100
"434","M333Ab",110.129254349842,112.523482757723,"rf",100
"435","M333Ac",73.517176205955,72.0588242700207,"rf",100
"436","M333Ad",114.492610069415,117.470592984026,"rf",100
"437","M333Ae",69.111770995051,68.4801681671984,"rf",100
"438","M333Ag",77.0295132739897,81.2086165291663,"rf",100
"439","M333Ah",36.8449231797602,37.3880839806109,"rf",100
"440","M333Ai",39.8425319270023,37.3465107555587,"rf",100
"441","M333Aa",78.6016187802312,79.4154082554791,"rf",100
"442","M333Ab",112.01647018208,112.523482757723,"rf",100
"443","M333Ac",74.6279314448311,72.0588242700207,"rf",100
"444","M333Ad",114.022029621211,117.470592984026,"rf",100
"445","M333Ae",70.2937060254077,68.4801681671984,"rf",100
"446","M333Ag",79.4251675651785,81.2086165291663,"rf",100
"447","M333Ah",37.6093807304734,37.3880839806109,"rf",100
"448","M333Ai",40.4678827626707,37.3465107555587,"rf",100
"449","M333Aa",74.679045420481,79.4154082554791,"rf",100
"450","M333Ab",106.73825197216,112.523482757723,"rf",100
"451","M333Ac",68.3061672873871,72.0588242700207,"rf",100
"452","M333Ad",106.774347339302,117.470592984026,"rf",100
"453","M333Ae",65.8760986479348,68.4801681671984,"rf",100
"454","M333Ag",73.1365709491381,81.2086165291663,"rf",100
"455","M333Ah",35.1736610500182,37.3880839806109,"rf",100
"456","M333Ai",37.8872003783625,37.3465107555587,"rf",100
"457","M333Aa",77.0329119806227,79.4154082554791,"rf",100
"458","M333Ab",100.623763405781,112.523482757723,"rf",100
"459","M333Ac",72.7732882291401,72.0588242700207,"rf",100
