"","domain","BA_hat","BA","model","sample_size"
"1","M333Aa",86.0061194319604,79.4154082554791,"rf",30
"2","M333Ab",122.712811363585,112.523482757723,"rf",30
"3","M333Ac",76.4290238317966,72.0588242700207,"rf",30
"4","M333Ad",117.692571032438,117.470592984026,"rf",30
"5","M333Ae",75.8301081486984,68.4801681671984,"rf",30
"6","M333Ag",84.0683881382359,81.2086165291663,"rf",30
"7","M333Ah",42.3674083337387,37.3880839806109,"rf",30
"8","M333Ai",47.198079968173,37.3465107555587,"rf",30
"9","M333Aa",85.9257665729574,79.4154082554791,"rf",30
"10","M333Ab",126.896410642623,112.523482757723,"rf",30
"11","M333Ac",75.3009382555956,72.0588242700207,"rf",30
"12","M333Ad",126.126657106965,117.470592984026,"rf",30
"13","M333Ae",72.9255538434783,68.4801681671984,"rf",30
"14","M333Ag",84.2419829298564,81.2086165291663,"rf",30
"15","M333Ah",37.1496691840121,37.3880839806109,"rf",30
"16","M333Ai",41.445556950845,37.3465107555587,"rf",30
"17","M333Aa",82.6592975712972,79.4154082554791,"rf",30
"18","M333Ab",117.522297821861,112.523482757723,"rf",30
"19","M333Ac",79.943663024183,72.0588242700207,"rf",30
"20","M333Ad",118.268171499835,117.470592984026,"rf",30
"21","M333Ae",74.9183560828516,68.4801681671984,"rf",30
"22","M333Ag",82.3185153190312,81.2086165291663,"rf",30
"23","M333Ah",43.0915063299658,37.3880839806109,"rf",30
"24","M333Ai",44.1746335620213,37.3465107555587,"rf",30
"25","M333Aa",76.153324479887,79.4154082554791,"rf",30
"26","M333Ab",102.782736941297,112.523482757723,"rf",30
"27","M333Ac",70.688750997408,72.0588242700207,"rf",30
"28","M333Ad",107.994768059596,117.470592984026,"rf",30
"29","M333Ae",66.9076182736193,68.4801681671984,"rf",30
"30","M333Ag",76.1846685597346,81.2086165291663,"rf",30
"31","M333Ah",34.9987390478761,37.3880839806109,"rf",30
"32","M333Ai",38.8274698564363,37.3465107555587,"rf",30
"33","M333Aa",81.8474435704671,79.4154082554791,"rf",30
"34","M333Ab",113.616097682137,112.523482757723,"rf",30
"35","M333Ac",77.9042644951894,72.0588242700207,"rf",30
"36","M333Ad",120.41397132793,117.470592984026,"rf",30
"37","M333Ae",71.2291822562723,68.4801681671984,"rf",30
"38","M333Ag",80.0312154100914,81.2086165291663,"rf",30
"39","M333Ah",36.2352187956035,37.3880839806109,"rf",30
"40","M333Ai",39.7942054320342,37.3465107555587,"rf",30
"41","M333Aa",82.0353137373537,79.4154082554791,"rf",30
"42","M333Ab",105.707907292705,112.523482757723,"rf",30
"43","M333Ac",80.8353795653448,72.0588242700207,"rf",30
"44","M333Ad",118.239351623914,117.470592984026,"rf",30
"45","M333Ae",74.1917380177957,68.4801681671984,"rf",30
"46","M333Ag",83.1463319752135,81.2086165291663,"rf",30
"47","M333Ah",44.6075119299654,37.3880839806109,"rf",30
"48","M333Ai",46.4166140014653,37.3465107555587,"rf",30
"49","M333Aa",78.1160317123122,79.4154082554791,"rf",30
"50","M333Ab",107.165712972145,112.523482757723,"rf",30
"51","M333Ac",71.5974776762523,72.0588242700207,"rf",30
"52","M333Ad",112.141258606236,117.470592984026,"rf",30
"53","M333Ae",67.129250529838,68.4801681671984,"rf",30
"54","M333Ag",75.3292251601358,81.2086165291663,"rf",30
"55","M333Ah",34.4944258621215,37.3880839806109,"rf",30
"56","M333Ai",36.9250290552759,37.3465107555587,"rf",30
"57","M333Aa",84.9442227481375,79.4154082554791,"rf",30
"58","M333Ab",116.473026995762,112.523482757723,"rf",30
"59","M333Ac",81.2664707950459,72.0588242700207,"rf",30
"60","M333Ad",121.256509456738,117.470592984026,"rf",30
"61","M333Ae",76.1027271557552,68.4801681671984,"rf",30
"62","M333Ag",84.5745280170385,81.2086165291663,"rf",30
"63","M333Ah",41.7440850572581,37.3880839806109,"rf",30
"64","M333Ai",44.6090357355307,37.3465107555587,"rf",30
"65","M333Aa",79.2106273159428,79.4154082554791,"rf",30
"66","M333Ab",108.490376503913,112.523482757723,"rf",30
"67","M333Ac",75.1719200492085,72.0588242700207,"rf",30
"68","M333Ad",115.536757081682,117.470592984026,"rf",30
"69","M333Ae",68.6052072414756,68.4801681671984,"rf",30
"70","M333Ag",76.5580463117349,81.2086165291663,"rf",30
"71","M333Ah",33.3354381470281,37.3880839806109,"rf",30
"72","M333Ai",38.3416881753364,37.3465107555587,"rf",30
"73","M333Aa",78.9852303227386,79.4154082554791,"rf",30
"74","M333Ab",109.099473424878,112.523482757723,"rf",30
"75","M333Ac",72.1581491383606,72.0588242700207,"rf",30
"76","M333Ad",112.53547653864,117.470592984026,"rf",30
"77","M333Ae",68.3863300065657,68.4801681671984,"rf",30
"78","M333Ag",77.7465272363688,81.2086165291663,"rf",30
"79","M333Ah",36.0825235541606,37.3880839806109,"rf",30
"80","M333Ai",40.6232260675652,37.3465107555587,"rf",30
"81","M333Aa",85.5379589655033,79.4154082554791,"rf",30
"82","M333Ab",122.2317312236,112.523482757723,"rf",30
"83","M333Ac",77.1516563660206,72.0588242700207,"rf",30
"84","M333Ad",122.075274859498,117.470592984026,"rf",30
"85","M333Ae",73.3128365749231,68.4801681671984,"rf",30
"86","M333Ag",81.970202444635,81.2086165291663,"rf",30
"87","M333Ah",38.5912422625715,37.3880839806109,"rf",30
"88","M333Ai",42.5924885156226,37.3465107555587,"rf",30
"89","M333Aa",80.9537622046389,79.4154082554791,"rf",30
"90","M333Ab",120.157786006494,112.523482757723,"rf",30
"91","M333Ac",71.7851093997964,72.0588242700207,"rf",30
"92","M333Ad",113.950289830295,117.470592984026,"rf",30
"93","M333Ae",70.4745617640128,68.4801681671984,"rf",30
"94","M333Ag",78.8432452175605,81.2086165291663,"rf",30
"95","M333Ah",33.9101321627985,37.3880839806109,"rf",30
"96","M333Ai",37.2990452828474,37.3465107555587,"rf",30
"97","M333Aa",83.8134416066748,79.4154082554791,"rf",30
"98","M333Ab",124.199532883491,112.523482757723,"rf",30
"99","M333Ac",77.531406928298,72.0588242700207,"rf",30
"100","M333Ad",123.269113556516,117.470592984026,"rf",30
"101","M333Ae",72.7858434718717,68.4801681671984,"rf",30
"102","M333Ag",83.1242023747901,81.2086165291663,"rf",30
"103","M333Ah",37.1149697526501,37.3880839806109,"rf",30
"104","M333Ai",39.3275593172282,37.3465107555587,"rf",30
"105","M333Aa",74.0558515164253,79.4154082554791,"rf",30
"106","M333Ab",101.749385472492,112.523482757723,"rf",30
"107","M333Ac",74.5661593764573,72.0588242700207,"rf",30
"108","M333Ad",111.084368689848,117.470592984026,"rf",30
"109","M333Ae",65.5913797269318,68.4801681671984,"rf",30
"110","M333Ag",72.3888012508283,81.2086165291663,"rf",30
"111","M333Ah",32.6217887431062,37.3880839806109,"rf",30
"112","M333Ai",36.4662171419292,37.3465107555587,"rf",30
"113","M333Aa",77.0692602750477,79.4154082554791,"rf",30
"114","M333Ab",108.452760585991,112.523482757723,"rf",30
"115","M333Ac",74.1739571934312,72.0588242700207,"rf",30
"116","M333Ad",115.879482504242,117.470592984026,"rf",30
"117","M333Ae",66.2884469532979,68.4801681671984,"rf",30
"118","M333Ag",74.785973672301,81.2086165291663,"rf",30
"119","M333Ah",33.6785432887488,37.3880839806109,"rf",30
"120","M333Ai",37.9994016369843,37.3465107555587,"rf",30
"121","M333Aa",77.8263218831552,79.4154082554791,"rf",30
"122","M333Ab",115.859244399298,112.523482757723,"rf",30
"123","M333Ac",70.1037043718109,72.0588242700207,"rf",30
"124","M333Ad",115.589222146596,117.470592984026,"rf",30
"125","M333Ae",65.9834912232009,68.4801681671984,"rf",30
"126","M333Ag",73.7117205770796,81.2086165291663,"rf",30
"127","M333Ah",32.0295729144081,37.3880839806109,"rf",30
"128","M333Ai",36.3831980781572,37.3465107555587,"rf",30
"129","M333Aa",76.0895472049953,79.4154082554791,"rf",30
"130","M333Ab",100.443076153246,112.523482757723,"rf",30
"131","M333Ac",74.6456371997996,72.0588242700207,"rf",30
"132","M333Ad",108.481421137966,117.470592984026,"rf",30
"133","M333Ae",69.3539178206091,68.4801681671984,"rf",30
"134","M333Ag",79.0424477911531,81.2086165291663,"rf",30
"135","M333Ah",36.7297468566692,37.3880839806109,"rf",30
"136","M333Ai",39.1855177171603,37.3465107555587,"rf",30
"137","M333Aa",81.5747994862224,79.4154082554791,"rf",30
"138","M333Ab",119.537328001566,112.523482757723,"rf",30
"139","M333Ac",73.779567089326,72.0588242700207,"rf",30
"140","M333Ad",118.101809958826,117.470592984026,"rf",30
"141","M333Ae",70.451725304415,68.4801681671984,"rf",30
"142","M333Ag",79.1265063972351,81.2086165291663,"rf",30
"143","M333Ah",36.4589086681897,37.3880839806109,"rf",30
"144","M333Ai",39.298689984511,37.3465107555587,"rf",30
"145","M333Aa",79.3023962615204,79.4154082554791,"rf",30
"146","M333Ab",116.872702373869,112.523482757723,"rf",30
"147","M333Ac",72.783803757181,72.0588242700207,"rf",30
"148","M333Ad",116.046570858967,117.470592984026,"rf",30
"149","M333Ae",69.2256657063969,68.4801681671984,"rf",30
"150","M333Ag",77.2905755403226,81.2086165291663,"rf",30
"151","M333Ah",33.890271161962,37.3880839806109,"rf",30
"152","M333Ai",36.4026145940075,37.3465107555587,"rf",30
"153","M333Aa",76.4870674108804,79.4154082554791,"rf",30
"154","M333Ab",109.20865069546,112.523482757723,"rf",30
"155","M333Ac",70.3696996885317,72.0588242700207,"rf",30
"156","M333Ad",112.738626324678,117.470592984026,"rf",30
"157","M333Ae",64.8332934032644,68.4801681671984,"rf",30
"158","M333Ag",71.0688433941655,81.2086165291663,"rf",30
"159","M333Ah",34.1052716148497,37.3880839806109,"rf",30
"160","M333Ai",35.9603403548917,37.3465107555587,"rf",30
"161","M333Aa",77.87780542543,79.4154082554791,"rf",30
"162","M333Ab",113.861402779153,112.523482757723,"rf",30
"163","M333Ac",70.2886540421305,72.0588242700207,"rf",30
"164","M333Ad",116.666264448555,117.470592984026,"rf",30
"165","M333Ae",65.952923695415,68.4801681671984,"rf",30
"166","M333Ag",72.9841781119856,81.2086165291663,"rf",30
"167","M333Ah",34.2216047873999,37.3880839806109,"rf",30
"168","M333Ai",37.4902127520868,37.3465107555587,"rf",30
"169","M333Aa",81.2642701713729,79.4154082554791,"rf",30
"170","M333Ab",115.806270434442,112.523482757723,"rf",30
"171","M333Ac",76.1681932161718,72.0588242700207,"rf",30
"172","M333Ad",119.496048536041,117.470592984026,"rf",30
"173","M333Ae",70.788877748192,68.4801681671984,"rf",30
"174","M333Ag",80.4431208463459,81.2086165291663,"rf",30
"175","M333Ah",34.3942301344757,37.3880839806109,"rf",30
"176","M333Ai",36.8200797409944,37.3465107555587,"rf",30
"177","M333Aa",78.0291510541765,79.4154082554791,"rf",30
"178","M333Ab",109.85659319732,112.523482757723,"rf",30
"179","M333Ac",74.4973218135145,72.0588242700207,"rf",30
"180","M333Ad",114.672238929046,117.470592984026,"rf",30
"181","M333Ae",69.9130648936754,68.4801681671984,"rf",30
"182","M333Ag",78.8711874518851,81.2086165291663,"rf",30
"183","M333Ah",37.7913752292583,37.3880839806109,"rf",30
"184","M333Ai",41.0216332360767,37.3465107555587,"rf",30
"185","M333Aa",75.5622548899696,79.4154082554791,"rf",30
"186","M333Ab",107.269690494312,112.523482757723,"rf",30
"187","M333Ac",71.053400062308,72.0588242700207,"rf",30
"188","M333Ad",108.387370014822,117.470592984026,"rf",30
"189","M333Ae",67.7637977908194,68.4801681671984,"rf",30
"190","M333Ag",76.8508500980109,81.2086165291663,"rf",30
"191","M333Ah",35.5727106982833,37.3880839806109,"rf",30
"192","M333Ai",36.6709388732369,37.3465107555587,"rf",30
"193","M333Aa",81.5944942523733,79.4154082554791,"rf",30
"194","M333Ab",109.103382294426,112.523482757723,"rf",30
"195","M333Ac",72.7157307242429,72.0588242700207,"rf",30
"196","M333Ad",118.808458943316,117.470592984026,"rf",30
"197","M333Ae",69.0184213792838,68.4801681671984,"rf",30
"198","M333Ag",76.1249999662206,81.2086165291663,"rf",30
"199","M333Ah",37.6650977911893,37.3880839806109,"rf",30
"200","M333Ai",40.5573430447673,37.3465107555587,"rf",30
"201","M333Aa",77.3920736231814,79.4154082554791,"rf",30
"202","M333Ab",110.037885325401,112.523482757723,"rf",30
"203","M333Ac",70.5177140677894,72.0588242700207,"rf",30
"204","M333Ad",114.725722088226,117.470592984026,"rf",30
"205","M333Ae",65.2214880106314,68.4801681671984,"rf",30
"206","M333Ag",72.6719241515433,81.2086165291663,"rf",30
"207","M333Ah",32.0800639150628,37.3880839806109,"rf",30
"208","M333Ai",35.2434383536333,37.3465107555587,"rf",30
"209","M333Aa",81.6974650977851,79.4154082554791,"rf",30
"210","M333Ab",120.472782284886,112.523482757723,"rf",30
"211","M333Ac",72.7449906705052,72.0588242700207,"rf",30
"212","M333Ad",116.84574473805,117.470592984026,"rf",30
"213","M333Ae",69.089151191477,68.4801681671984,"rf",30
"214","M333Ag",77.9003039090028,81.2086165291663,"rf",30
"215","M333Ah",35.2604113728019,37.3880839806109,"rf",30
"216","M333Ai",37.187103170653,37.3465107555587,"rf",30
"217","M333Aa",77.5576862284833,79.4154082554791,"rf",30
"218","M333Ab",106.414880129769,112.523482757723,"rf",30
"219","M333Ac",74.4113062654026,72.0588242700207,"rf",30
"220","M333Ad",112.970167093062,117.470592984026,"rf",30
"221","M333Ae",69.8897213177214,68.4801681671984,"rf",30
"222","M333Ag",78.149896638072,81.2086165291663,"rf",30
"223","M333Ah",35.2471078347952,37.3880839806109,"rf",30
"224","M333Ai",39.5809495337715,37.3465107555587,"rf",30
"225","M333Aa",78.4098706623788,79.4154082554791,"rf",30
"226","M333Ab",111.615111297536,112.523482757723,"rf",30
"227","M333Ac",71.3162893314384,72.0588242700207,"rf",30
"228","M333Ad",108.342332215401,117.470592984026,"rf",30
"229","M333Ae",70.6504386911984,68.4801681671984,"rf",30
"230","M333Ag",76.9023301947757,81.2086165291663,"rf",30
"231","M333Ah",42.003222179137,37.3880839806109,"rf",30
"232","M333Ai",41.9528248603507,37.3465107555587,"rf",30
"233","M333Aa",76.544037905092,79.4154082554791,"rf",30
"234","M333Ab",104.471644328362,112.523482757723,"rf",30
"235","M333Ac",69.0224861595079,72.0588242700207,"rf",30
"236","M333Ad",113.137245294246,117.470592984026,"rf",30
"237","M333Ae",64.1479190750912,68.4801681671984,"rf",30
"238","M333Ag",75.7405426600014,81.2086165291663,"rf",30
"239","M333Ah",28.6515565655236,37.3880839806109,"rf",30
"240","M333Ai",32.9728712281852,37.3465107555587,"rf",30
"241","M333Aa",77.1497953493004,79.4154082554791,"rf",30
"242","M333Ab",105.06363971801,112.523482757723,"rf",30
"243","M333Ac",73.411853136393,72.0588242700207,"rf",30
"244","M333Ad",109.327086781965,117.470592984026,"rf",30
"245","M333Ae",70.7306298088446,68.4801681671984,"rf",30
"246","M333Ag",81.0138447592665,81.2086165291663,"rf",30
"247","M333Ah",37.0531506697388,37.3880839806109,"rf",30
"248","M333Ai",41.1437104968428,37.3465107555587,"rf",30
"249","M333Aa",80.1435633233779,79.4154082554791,"rf",30
"250","M333Ab",107.600974187046,112.523482757723,"rf",30
"251","M333Ac",78.158522184869,72.0588242700207,"rf",30
"252","M333Ad",115.797363454988,117.470592984026,"rf",30
"253","M333Ae",72.5147291436896,68.4801681671984,"rf",30
"254","M333Ag",80.5781838450675,81.2086165291663,"rf",30
"255","M333Ah",37.9684895852742,37.3880839806109,"rf",30
"256","M333Ai",39.5061731113311,37.3465107555587,"rf",30
"257","M333Aa",81.8327760015188,79.4154082554791,"rf",30
"258","M333Ab",118.687117239157,112.523482757723,"rf",30
"259","M333Ac",77.0434868134059,72.0588242700207,"rf",30
"260","M333Ad",120.434112634225,117.470592984026,"rf",30
"261","M333Ae",71.6722235377615,68.4801681671984,"rf",30
"262","M333Ag",81.8116101665478,81.2086165291663,"rf",30
"263","M333Ah",38.667759473277,37.3880839806109,"rf",30
"264","M333Ai",41.6557314012787,37.3465107555587,"rf",30
"265","M333Aa",85.1426757205964,79.4154082554791,"rf",30
"266","M333Ab",112.786916992828,112.523482757723,"rf",30
"267","M333Ac",80.2077569418589,72.0588242700207,"rf",30
"268","M333Ad",119.1124842503,117.470592984026,"rf",30
"269","M333Ae",75.6288450565674,68.4801681671984,"rf",30
"270","M333Ag",81.515089593665,81.2086165291663,"rf",30
"271","M333Ah",44.870805269598,37.3880839806109,"rf",30
"272","M333Ai",46.774946747549,37.3465107555587,"rf",30
"273","M333Aa",76.6068162170202,79.4154082554791,"rf",30
"274","M333Ab",102.958960244969,112.523482757723,"rf",30
"275","M333Ac",70.1479815126274,72.0588242700207,"rf",30
"276","M333Ad",106.637625195177,117.470592984026,"rf",30
"277","M333Ae",69.3649716826652,68.4801681671984,"rf",30
"278","M333Ag",78.3734133945619,81.2086165291663,"rf",30
"279","M333Ah",35.2153354832042,37.3880839806109,"rf",30
"280","M333Ai",40.2497264601494,37.3465107555587,"rf",30
"281","M333Aa",82.6519670600266,79.4154082554791,"rf",30
"282","M333Ab",116.642540940743,112.523482757723,"rf",30
"283","M333Ac",74.6962539855235,72.0588242700207,"rf",30
"284","M333Ad",118.458572677909,117.470592984026,"rf",30
"285","M333Ae",72.2503647114189,68.4801681671984,"rf",30
"286","M333Ag",81.6782717657737,81.2086165291663,"rf",30
"287","M333Ah",39.3603176727922,37.3880839806109,"rf",30
"288","M333Ai",42.1814088975416,37.3465107555587,"rf",30
"289","M333Aa",83.0419000683678,79.4154082554791,"rf",30
"290","M333Ab",112.859493086603,112.523482757723,"rf",30
"291","M333Ac",77.2115453206735,72.0588242700207,"rf",30
"292","M333Ad",120.643277925179,117.470592984026,"rf",30
"293","M333Ae",72.1060060235253,68.4801681671984,"rf",30
"294","M333Ag",80.8678855822532,81.2086165291663,"rf",30
"295","M333Ah",34.7039376849296,37.3880839806109,"rf",30
"296","M333Ai",38.9324665719472,37.3465107555587,"rf",30
"297","M333Aa",83.7368233616301,79.4154082554791,"rf",30
"298","M333Ab",114.553207504041,112.523482757723,"rf",30
"299","M333Ac",75.7733191183963,72.0588242700207,"rf",30
"300","M333Ad",119.363478805777,117.470592984026,"rf",30
"301","M333Ae",72.4953166562054,68.4801681671984,"rf",30
"302","M333Ag",80.7074212023289,81.2086165291663,"rf",30
"303","M333Ah",36.2079262334375,37.3880839806109,"rf",30
"304","M333Ai",39.7805743393614,37.3465107555587,"rf",30
"305","M333Aa",75.1570706608566,79.4154082554791,"rf",30
"306","M333Ab",101.760428952153,112.523482757723,"rf",30
"307","M333Ac",73.8638233859436,72.0588242700207,"rf",30
"308","M333Ad",106.628477326269,117.470592984026,"rf",30
"309","M333Ae",68.5937169177336,68.4801681671984,"rf",30
"310","M333Ag",77.5765314983188,81.2086165291663,"rf",30
"311","M333Ah",35.6416139149193,37.3880839806109,"rf",30
"312","M333Ai",40.6642894649638,37.3465107555587,"rf",30
"313","M333Aa",76.1170400301086,79.4154082554791,"rf",30
"314","M333Ab",102.964442462209,112.523482757723,"rf",30
"315","M333Ac",72.536000309573,72.0588242700207,"rf",30
"316","M333Ad",106.749711594979,117.470592984026,"rf",30
"317","M333Ae",69.0922165123217,68.4801681671984,"rf",30
"318","M333Ag",78.1596517931595,81.2086165291663,"rf",30
"319","M333Ah",36.555105748071,37.3880839806109,"rf",30
"320","M333Ai",42.0101351274855,37.3465107555587,"rf",30
"321","M333Aa",76.3239781628714,79.4154082554791,"rf",30
"322","M333Ab",103.715294368619,112.523482757723,"rf",30
"323","M333Ac",74.7458063700503,72.0588242700207,"rf",30
"324","M333Ad",113.033213548321,117.470592984026,"rf",30
"325","M333Ae",67.9837068171372,68.4801681671984,"rf",30
"326","M333Ag",76.2872337484723,81.2086165291663,"rf",30
"327","M333Ah",37.5055427149462,37.3880839806109,"rf",30
"328","M333Ai",38.7809390216174,37.3465107555587,"rf",30
"329","M333Aa",79.0277497519384,79.4154082554791,"rf",30
"330","M333Ab",112.76157067706,112.523482757723,"rf",30
"331","M333Ac",74.0438656849578,72.0588242700207,"rf",30
"332","M333Ad",116.362271702685,117.470592984026,"rf",30
"333","M333Ae",68.5325822177778,68.4801681671984,"rf",30
"334","M333Ag",74.2905491506422,81.2086165291663,"rf",30
"335","M333Ah",38.122378056574,37.3880839806109,"rf",30
"336","M333Ai",40.5878023451433,37.3465107555587,"rf",30
"337","M333Aa",85.3756815438748,79.4154082554791,"rf",30
"338","M333Ab",112.964072269676,112.523482757723,"rf",30
"339","M333Ac",79.4824249999387,72.0588242700207,"rf",30
"340","M333Ad",117.041606537259,117.470592984026,"rf",30
"341","M333Ae",77.0324639807751,68.4801681671984,"rf",30
"342","M333Ag",88.3076583180463,81.2086165291663,"rf",30
"343","M333Ah",38.1966909455433,37.3880839806109,"rf",30
"344","M333Ai",41.8957562020849,37.3465107555587,"rf",30
"345","M333Aa",81.423566732352,79.4154082554791,"rf",30
"346","M333Ab",112.712789515852,112.523482757723,"rf",30
"347","M333Ac",74.699355785739,72.0588242700207,"rf",30
"348","M333Ad",117.247241404352,117.470592984026,"rf",30
"349","M333Ae",70.4100560899553,68.4801681671984,"rf",30
"350","M333Ag",76.9255647201858,81.2086165291663,"rf",30
"351","M333Ah",39.0592225997044,37.3880839806109,"rf",30
"352","M333Ai",42.35580327853,37.3465107555587,"rf",30
"353","M333Aa",82.3716678430333,79.4154082554791,"rf",30
"354","M333Ab",115.373771971463,112.523482757723,"rf",30
"355","M333Ac",79.3961432007488,72.0588242700207,"rf",30
"356","M333Ad",119.745058936564,117.470592984026,"rf",30
"357","M333Ae",72.8090419398421,68.4801681671984,"rf",30
"358","M333Ag",81.3508590104864,81.2086165291663,"rf",30
"359","M333Ah",38.6797129123932,37.3880839806109,"rf",30
"360","M333Ai",41.6579340930938,37.3465107555587,"rf",30
"361","M333Aa",79.0171814593973,79.4154082554791,"rf",30
"362","M333Ab",110.560928090974,112.523482757723,"rf",30
"363","M333Ac",72.2072893742245,72.0588242700207,"rf",30
"364","M333Ad",113.534116362337,117.470592984026,"rf",30
"365","M333Ae",68.7411716892581,68.4801681671984,"rf",30
"366","M333Ag",75.4288122862811,81.2086165291663,"rf",30
"367","M333Ah",35.4413563272899,37.3880839806109,"rf",30
"368","M333Ai",39.7106331718648,37.3465107555587,"rf",30
"369","M333Aa",79.699043737374,79.4154082554791,"rf",30
"370","M333Ab",114.815820145796,112.523482757723,"rf",30
"371","M333Ac",71.0859953585668,72.0588242700207,"rf",30
"372","M333Ad",114.321830630943,117.470592984026,"rf",30
"373","M333Ae",69.0042113933875,68.4801681671984,"rf",30
"374","M333Ag",75.8510941363716,81.2086165291663,"rf",30
"375","M333Ah",37.4717935134818,37.3880839806109,"rf",30
"376","M333Ai",40.2619559480877,37.3465107555587,"rf",30
"377","M333Aa",81.4914696834622,79.4154082554791,"rf",30
"378","M333Ab",111.145958643808,112.523482757723,"rf",30
"379","M333Ac",73.8916747617375,72.0588242700207,"rf",30
"380","M333Ad",121.100364568821,117.470592984026,"rf",30
"381","M333Ae",68.9643699376486,68.4801681671984,"rf",30
"382","M333Ag",76.8740821459914,81.2086165291663,"rf",30
"383","M333Ah",33.3215624998801,37.3880839806109,"rf",30
"384","M333Ai",39.0510006524344,37.3465107555587,"rf",30
"385","M333Aa",86.1633653501312,79.4154082554791,"rf",30
"386","M333Ab",117.917126266788,112.523482757723,"rf",30
"387","M333Ac",78.1596738890768,72.0588242700207,"rf",30
"388","M333Ad",121.216899447255,117.470592984026,"rf",30
"389","M333Ae",75.3348917583382,68.4801681671984,"rf",30
"390","M333Ag",85.0676366863808,81.2086165291663,"rf",30
"391","M333Ah",41.6824016992371,37.3880839806109,"rf",30
"392","M333Ai",44.5088134458409,37.3465107555587,"rf",30
"393","M333Aa",78.3586906404366,79.4154082554791,"rf",30
"394","M333Ab",107.705216920299,112.523482757723,"rf",30
"395","M333Ac",73.8890334304041,72.0588242700207,"rf",30
"396","M333Ad",115.035676083807,117.470592984026,"rf",30
"397","M333Ae",68.7129950200536,68.4801681671984,"rf",30
"398","M333Ag",76.3154452892952,81.2086165291663,"rf",30
"399","M333Ah",37.5341126356506,37.3880839806109,"rf",30
"400","M333Ai",41.1605705448494,37.3465107555587,"rf",30
"401","M333Aa",73.3322658064894,79.4154082554791,"rf",30
"402","M333Ab",101.723629352154,112.523482757723,"rf",30
"403","M333Ac",71.6565140554451,72.0588242700207,"rf",30
"404","M333Ad",109.767681902924,117.470592984026,"rf",30
"405","M333Ae",63.3286792887032,68.4801681671984,"rf",30
"406","M333Ag",71.5798138308357,81.2086165291663,"rf",30
"407","M333Ah",32.654787962315,37.3880839806109,"rf",30
"408","M333Ai",35.365766906144,37.3465107555587,"rf",30
"409","M333Aa",77.9195957442871,79.4154082554791,"rf",30
"410","M333Ab",112.362915608533,112.523482757723,"rf",30
"411","M333Ac",71.9226954956113,72.0588242700207,"rf",30
"412","M333Ad",117.01447039882,117.470592984026,"rf",30
"413","M333Ae",65.5772513795718,68.4801681671984,"rf",30
"414","M333Ag",76.000892849553,81.2086165291663,"rf",30
"415","M333Ah",28.5568476849702,37.3880839806109,"rf",30
"416","M333Ai",32.1263308847932,37.3465107555587,"rf",30
"417","M333Aa",76.3647399437529,79.4154082554791,"rf",30
"418","M333Ab",113.101920727185,112.523482757723,"rf",30
"419","M333Ac",74.0865358443777,72.0588242700207,"rf",30
"420","M333Ad",111.614584102065,117.470592984026,"rf",30
"421","M333Ae",69.4967146273496,68.4801681671984,"rf",30
"422","M333Ag",78.158428998572,81.2086165291663,"rf",30
"423","M333Ah",41.45047894537,37.3880839806109,"rf",30
"424","M333Ai",41.9940825857552,37.3465107555587,"rf",30
"425","M333Aa",90.0796465066861,79.4154082554791,"rf",30
"426","M333Ab",134.540271683064,112.523482757723,"rf",30
"427","M333Ac",80.6825697014305,72.0588242700207,"rf",30
"428","M333Ad",132.328518289651,117.470592984026,"rf",30
"429","M333Ae",77.6486694055102,68.4801681671984,"rf",30
"430","M333Ag",89.1337137415748,81.2086165291663,"rf",30
"431","M333Ah",37.3446366185593,37.3880839806109,"rf",30
"432","M333Ai",41.968742466318,37.3465107555587,"rf",30
"433","M333Aa",85.2022492656828,79.4154082554791,"rf",30
"434","M333Ab",121.811829388891,112.523482757723,"rf",30
"435","M333Ac",78.7354214868249,72.0588242700207,"rf",30
"436","M333Ad",125.555745322227,117.470592984026,"rf",30
"437","M333Ae",72.4618675363036,68.4801681671984,"rf",30
"438","M333Ag",81.2983077453014,81.2086165291663,"rf",30
"439","M333Ah",38.6061245053781,37.3880839806109,"rf",30
"440","M333Ai",39.5643198911235,37.3465107555587,"rf",30
"441","M333Aa",78.4285932546678,79.4154082554791,"rf",30
"442","M333Ab",105.270205228313,112.523482757723,"rf",30
"443","M333Ac",73.9831458796836,72.0588242700207,"rf",30
"444","M333Ad",111.67876884486,117.470592984026,"rf",30
"445","M333Ae",70.4057163281571,68.4801681671984,"rf",30
"446","M333Ag",77.544399187867,81.2086165291663,"rf",30
"447","M333Ah",42.3738687555602,37.3880839806109,"rf",30
"448","M333Ai",44.7617564445859,37.3465107555587,"rf",30
"449","M333Aa",80.2214869459826,79.4154082554791,"rf",30
"450","M333Ab",115.631991360857,112.523482757723,"rf",30
"451","M333Ac",73.8040173294354,72.0588242700207,"rf",30
"452","M333Ad",118.897025724151,117.470592984026,"rf",30
"453","M333Ae",68.3385279686444,68.4801681671984,"rf",30
"454","M333Ag",77.5060156048024,81.2086165291663,"rf",30
"455","M333Ah",34.4376870380359,37.3880839806109,"rf",30
"456","M333Ai",36.7778891984197,37.3465107555587,"rf",30
"457","M333Aa",79.003905916108,79.4154082554791,"rf",30
"458","M333Ab",104.116713105619,112.523482757723,"rf",30
"459","M333Ac",75.9436454650409,72.0588242700207,"rf",30
